,COUNTYFP,TRACTCE,GEOID,geometry,Estimated Pop. Under 5,Percent Under 5
1173,047,008200,36047008200,"POLYGON ((-74.010308 40.651483, -74.008545 40.6532, -74.00675 40.652071, -74.00449 40.650706, -74.005074 40.650147, -74.005659 40.649584, -74.006824 40.648465, -74.009082 40.649829, -74.010915 40.650938, -74.010308 40.651483))",136,3.6
1174,081,015400,36081015400,"POLYGON ((-73.826594 40.691179, -73.820643 40.692868, -73.817823 40.693669, -73.815121 40.69444, -73.81452 40.693215, -73.81621 40.692732, -73.817069 40.692502, -73.817233 40.692457, -73.820041 40.691644, -73.825988 40.689946, -73.826594 40.691179))",78,4.0
1175,047,079601,36047079601,"POLYGON ((-73.960426 40.658072, -73.956649 40.658306, -73.956558 40.657454, -73.956478 40.656711, -73.956388 40.655875, -73.9563 40.655049, -73.959696 40.654839, -73.959861 40.655635, -73.960073 40.656486, -73.960243 40.657232, -73.960426 40.658072))",182,4.9
1176,081,027701,36081027701,"POLYGON ((-73.879104 40.752373, -73.878174 40.752471, -73.877247 40.752568, -73.87648 40.748416, -73.877416 40.748319, -73.878406 40.748216, -73.879104 40.752373))",100,2.7
1177,081,057700,36081057700,"POLYGON ((-73.89384 40.70086, -73.892744 40.701851, -73.88983 40.702549, -73.888043 40.702972, -73.887401 40.701401, -73.888862 40.701276, -73.888823 40.699506, -73.888189 40.69886, -73.890198 40.698346, -73.891106 40.698138, -73.892886 40.69774, -73.893249 40.700183, -73.893349 40.700891, -73.89384 40.70086))",40,1.1
1178,047,051602,36047051602,"POLYGON ((-73.959727 40.643332, -73.958753 40.643772, -73.957919 40.644143, -73.957637 40.642689, -73.955638 40.640504, -73.957125 40.640169, -73.958003 40.639761, -73.958966 40.639305, -73.959377 40.641471, -73.959727 40.643332))",135,3.5
1179,081,018101,36081018101,"POLYGON ((-73.925158 40.744058, -73.924845 40.745653, -73.92451 40.747321, -73.923581 40.747214, -73.922653 40.747107, -73.922989 40.745438, -73.923316 40.743856, -73.923739 40.741692, -73.924664 40.7418, -73.925588 40.741908, -73.925158 40.744058))",223,5.5
1180,081,040501,36081040501,"POLYGON ((-73.864185 40.74972, -73.862726 40.749868, -73.861751 40.749968, -73.860989 40.748484, -73.86032 40.747196, -73.862531 40.746534, -73.863545 40.748491, -73.864119 40.749595, -73.864185 40.74972))",30,2.8
1181,081,036800,36081036800,"POLYGON ((-73.769676 40.684328, -73.769556 40.685139, -73.765085 40.688992, -73.763482 40.685872, -73.763376 40.685671, -73.766293 40.681973, -73.769742 40.683778, -73.769676 40.684328))",162,6.0
1182,081,102900,36081102900,"POLYGON ((-73.813374 40.787156, -73.806277 40.786299, -73.802422 40.786019, -73.802411 40.785817, -73.80284 40.78255, -73.803135 40.780416, -73.803226 40.779703, -73.804801 40.77912, -73.805111 40.779039, -73.806005 40.779925, -73.808795 40.780862, -73.808538 40.782997, -73.811719 40.783247, -73.813813 40.784129, -73.813374 40.787156))",77,2.0
1183,047,026300,36047026300,"POLYGON ((-73.948185 40.690242, -73.942516 40.690892, -73.942369 40.69016, -73.942222 40.689428, -73.942076 40.688697, -73.947748 40.688044, -73.947893 40.688776, -73.948185 40.690242))",119,5.7
1184,081,063000,36081063000,"POLYGON ((-73.745608 40.677886, -73.745831 40.679341, -73.74458 40.681591, -73.743268 40.68392, -73.740948 40.683232, -73.740381 40.684123, -73.739737 40.683531, -73.740365 40.68344, -73.741991 40.680751, -73.743245 40.678504, -73.744884 40.675756, -73.746473 40.676298, -73.745608 40.677886))",27,1.7
1185,081,040702,36081040702,"POLYGON ((-73.868906 40.753942, -73.866904 40.754363, -73.866267 40.752779, -73.865401 40.75301, -73.863986 40.750408, -73.863097 40.750672, -73.862726 40.749868, -73.864185 40.74972, -73.866557 40.749464, -73.866649 40.74962, -73.867145 40.750466, -73.868206 40.752261, -73.868906 40.753942))",365,7.6
1186,047,024300,36047024300,"POLYGON ((-73.955122 40.689444, -73.951464 40.689864, -73.951175 40.6884, -73.950883 40.686933, -73.95059 40.685467, -73.954246 40.685047, -73.954393 40.68578, -73.954538 40.686512, -73.954684 40.687245, -73.954829 40.687977, -73.955122 40.689444))",208,4.7
1187,047,025500,36047025500,"POLYGON ((-73.95337 40.699405, -73.950091 40.699791, -73.949788 40.69831, -73.949647 40.697583, -73.9495 40.696847, -73.949207 40.695378, -73.952489 40.695004, -73.952925 40.697204, -73.95337 40.699405))",264,4.7
1188,081,059000,36081059000,"POLYGON ((-73.740777 40.70268, -73.734304 40.702478, -73.734378 40.701023, -73.733419 40.700992, -73.73397 40.699151, -73.735743 40.699688, -73.737489 40.700214, -73.739227 40.700743, -73.741395 40.70133, -73.740777 40.70268))",26,1.9
1189,081,074700,36081074700,"POLYGON ((-73.848607 40.738105, -73.847214 40.738644, -73.844957 40.733987, -73.844347 40.732979, -73.843505 40.731814, -73.842814 40.731153, -73.841468 40.729998, -73.840327 40.728807, -73.844277 40.72763, -73.844617 40.728295, -73.845158 40.728901, -73.845765 40.730262, -73.845987 40.730955, -73.846325 40.731616, -73.846667 40.732283, -73.847008 40.732947, -73.848047 40.734967, -73.84876 40.736356, -73.848607 40.738105))",79,2.2
1190,047,020100,36047020100,"POLYGON ((-73.965525 40.686744, -73.963509 40.686977, -73.962547 40.687089, -73.962107 40.684891, -73.961671 40.682691, -73.961611 40.682375, -73.961312 40.680456, -73.964454 40.681125, -73.964779 40.68304, -73.965082 40.684546, -73.965525 40.686744))",382,8.9
1191,047,075000,36047075000,"POLYGON ((-73.951106 40.62875, -73.950177 40.628852, -73.947327 40.629166, -73.946875 40.626774, -73.946422 40.624385, -73.94742 40.624276, -73.949274 40.624072, -73.950202 40.623971, -73.950661 40.626361, -73.951106 40.62875))",292,9.4
1192,081,056700,36081056700,"POLYGON ((-73.896772 40.696799, -73.895585 40.697128, -73.89578 40.698511, -73.894202 40.700507, -73.89384 40.70086, -73.893349 40.700891, -73.893249 40.700183, -73.892886 40.69774, -73.891106 40.698138, -73.890198 40.698346, -73.888189 40.69886, -73.887921 40.697999, -73.88688 40.696652, -73.886488 40.696439, -73.888286 40.695237, -73.891957 40.694411, -73.892452 40.695226, -73.895426 40.694171, -73.893981 40.693076, -73.896463 40.694478, -73.89579 40.694744, -73.896772 40.696799))",258,4.8
1193,061,018900,36061018900,"POLYGON ((-73.967575 40.79787, -73.966662 40.799133, -73.966206 40.799761, -73.965711 40.800437, -73.962869 40.79924, -73.961478 40.798654, -73.960037 40.798038, -73.96144 40.796111, -73.962834 40.794203, -73.964303 40.794787, -73.965628 40.795456, -73.968476 40.796643, -73.967575 40.79787))",731,6.5
1194,047,001501,36047001501,"POLYGON ((-73.984726 40.696129, -73.98496 40.698445, -73.983995 40.698414, -73.983118 40.697542, -73.982306 40.697508, -73.980515 40.697437, -73.980388 40.696507, -73.980356 40.696178, -73.980139 40.694683, -73.979168 40.693489, -73.982512 40.693614, -73.982453 40.694796, -73.983264 40.694814, -73.985143 40.694885, -73.984726 40.696129))",380,7.4
1195,047,056800,36047056800,"POLYGON ((-73.939916 40.605386, -73.93921 40.605479, -73.937738 40.604161, -73.936827 40.603344, -73.935032 40.601734, -73.934471 40.601231, -73.936197 40.601055, -73.93715 40.600949, -73.938113 40.600844, -73.939042 40.600742, -73.939466 40.602997, -73.939916 40.605386))",78,5.4
1196,081,021400,36081021400,"POLYGON ((-73.81915 40.708428, -73.817798 40.709342, -73.816416 40.709865, -73.813418 40.709711, -73.813239 40.70835, -73.813059 40.706978, -73.812155 40.707046, -73.812012 40.705945, -73.811904 40.705124, -73.811802 40.704366, -73.811773 40.704181, -73.811632 40.703052, -73.811529 40.702273, -73.811905 40.702337, -73.813018 40.702495, -73.814294 40.702531, -73.816477 40.70245, -73.818313 40.706164, -73.819459 40.708396, -73.81915 40.708428))",577,9.6
1197,005,022800,36005022800,"POLYGON ((-73.866142 40.850536, -73.864893 40.851531, -73.86488 40.852358, -73.864814 40.854443, -73.864741 40.856691, -73.8638 40.856717, -73.86192 40.856783, -73.861996 40.854392, -73.862119 40.850806, -73.86304 40.850611, -73.865221 40.850178, -73.865651 40.850335, -73.866142 40.850536))",409,6.6
1198,047,043000,36047043000,"POLYGON ((-73.987965 40.607566, -73.987339 40.608168, -73.986129 40.60933, -73.984963 40.610448, -73.984162 40.611218, -73.983351 40.611992, -73.983222 40.612122, -73.98266 40.612693, -73.981624 40.607866, -73.982548 40.607764, -73.983477 40.607663, -73.984403 40.607559, -73.988423 40.607119, -73.987965 40.607566))",228,6.1
1199,061,004700,36061004700,"POLYGON ((-74.00531 40.721824, -74.004575 40.724173, -74.004275 40.724911, -74.004031 40.725513, -74.001933 40.724552, -74.001127 40.724166, -74.002174 40.72293, -73.999853 40.721792, -74.001884 40.719398, -74.003512 40.720557, -74.004635 40.721354, -74.00531 40.721824))",128,4.7
1200,047,076800,36047076800,"POLYGON ((-73.964268 40.619984, -73.963268 40.620095, -73.962339 40.620196, -73.961415 40.620298, -73.960486 40.6204, -73.96094 40.622791, -73.958088 40.623105, -73.957632 40.620714, -73.958597 40.620608, -73.958147 40.618217, -73.959107 40.618113, -73.958655 40.615721, -73.959583 40.61562, -73.960511 40.615518, -73.962364 40.615314, -73.963361 40.615204, -73.964268 40.619984))",518,12.7
1201,047,112200,36047112200,"POLYGON ((-73.889907 40.663778, -73.888108 40.664047, -73.885563 40.665141, -73.883309 40.666112, -73.881856 40.66415, -73.886814 40.662014, -73.888385 40.661338, -73.889785 40.663295, -73.889907 40.663778))",101,3.4
1202,047,040500,36047040500,"POLYGON ((-73.907126 40.68323, -73.906376 40.682802, -73.905433 40.68366, -73.903903 40.682946, -73.902822 40.682353, -73.902622 40.680664, -73.904046 40.67922, -73.904791 40.679641, -73.905493 40.680037, -73.907018 40.680948, -73.908517 40.681804, -73.907126 40.68323))",150,9.5
1203,081,022900,36081022900,"POLYGON ((-73.919017 40.732089, -73.918313 40.733154, -73.917558 40.735292, -73.916515 40.736757, -73.917091 40.737145, -73.915675 40.740785, -73.914438 40.74056, -73.913828 40.742414, -73.911987 40.742189, -73.90929 40.741867, -73.907556 40.741659, -73.908323 40.738631, -73.908555 40.73793, -73.909285 40.736334, -73.910689 40.733471, -73.906632 40.732796, -73.90517 40.73586, -73.901943 40.73434, -73.90108 40.733908, -73.902597 40.732104, -73.905181 40.728957, -73.905684 40.72855, -73.90707 40.727466, -73.910125 40.729323, -73.911731 40.729964, -73.911772 40.729849, -73.912053 40.728469, -73.915072 40.727971, -73.917967 40.728501, -73.917521 40.731003, -73.917366 40.731328, -73.919038 40.732021, -73.919017 40.732089))",0,
1204,047,042700,36047042700,"POLYGON ((-73.931155 40.703773, -73.928738 40.704717, -73.926089 40.70568, -73.925335 40.705253, -73.924586 40.704825, -73.923834 40.704398, -73.926838 40.701334, -73.927588 40.701762, -73.928339 40.702192, -73.929091 40.70262, -73.931155 40.703773))",197,4.2
1205,081,011500,36081011500,"POLYGON ((-73.917077 40.773475, -73.914548 40.775548, -73.912383 40.77731, -73.910698 40.776132, -73.909617 40.775366, -73.911779 40.773595, -73.91431 40.771523, -73.915395 40.77229, -73.917077 40.773475))",243,9.7
1206,081,066401,36081066401,"MULTIPOLYGON (((-73.745873 40.650436, -73.746387 40.651354, -73.746549 40.652554, -73.743325 40.652538, -73.743287 40.656135, -73.744874 40.656145, -73.74506 40.657407, -73.743 40.657263, -73.741532 40.657359, -73.740193 40.655257, -73.739376 40.653796, -73.738565 40.652355, -73.736735 40.6491, -73.739045 40.648201, -73.7391899273468 40.648121508077345, -73.73919 40.648122, -73.741437 40.646889, -73.741439 40.646345, -73.74144 40.646086, -73.741448 40.645942, -73.741468 40.645564, -73.741485 40.645248, -73.741623 40.642716, -73.741632 40.642586, -73.741643 40.64244, -73.741661 40.642198, -73.74143019285755 40.64205819790793, -73.741428 40.640502, -73.742283 40.640121, -73.739471 40.635706, -73.73996 40.635144, -73.7401520181119 40.63513693316242, -73.740204 40.635264, -73.740668 40.635203, -73.740655 40.635168, -73.740787 40.635161, -73.741021 40.635162, -73.741308 40.635118, -73.7414609434096 40.63508876081875, -73.74231534905839 40.6350573161499, -73.742466 40.635119, -73.74251760951145 40.63525720852221, -73.74245898719127 40.63535117415427, -73.742457 40.635352, -73.74245191250002 40.635362514166644, -73.74180808108704 40.6363945106054, -73.741764 40.636438, -73.741732 40.636428, -73.741457 40.636686, -73.741242 40.636933, -73.741178 40.637064, -73.741142 40.63717, -73.740964 40.637304, -73.741094 40.637646, -73.7412 40.637799, -73.741336 40.637921, -73.741417 40.637956, -73.741485 40.637945, -73.741581 40.637995, -73.741722 40.638056, -73.74191 40.638124, -73.742092 40.638144, -73.742263 40.63817, -73.742475 40.638211, -73.742604 40.638239, -73.742709 40.638266, -73.742893 40.638235, -73.743008 40.638216, -73.743101 40.6382, -73.743242 40.638183, -73.743344 40.638172, -73.743505 40.638083, -73.743739 40.637969, -73.743971 40.63788, -73.744038 40.637986, -73.743796 40.638411, -73.743661 40.638647, -73.743524 40.638887, -73.743552 40.638927, -73.743632 40.639004, -73.743766 40.63902, -73.743804 40.638958, -73.744028 40.638656, -73.743957 40.63862, -73.744031 40.638452, -73.744091 40.638435, -73.744183 40.638195, -73.744158 40.638181, -73.744263 40.637954, -73.744459 40.637655, -73.744505 40.637581, -73.744531 40.637576, -73.744589 40.637552, -73.74465 40.63749, -73.744694 40.637435, -73.744733 40.637369, -73.744674 40.637285, -73.744786 40.637093, -73.744839 40.637087, -73.744743 40.637294, -73.744784 40.637238, -73.744828 40.637193, -73.744969 40.637161, -73.745056 40.637172, -73.745173 40.637198, -73.745226 40.637164, -73.74531 40.637117, -73.745385 40.637081, -73.745503 40.637021, -73.745634 40.636953, -73.74572 40.636894, -73.745867 40.636805, -73.745922 40.636769, -73.745978 40.636726, -73.746006 40.636702, -73.746047 40.636634, -73.746103 40.636574, -73.746157 40.636541, -73.746201 40.636495, -73.746249 40.636454, -73.746264 40.636442, -73.746363 40.636457, -73.746483 40.636505, -73.746556 40.636544, -73.746612 40.636582, -73.746569 40.636622, -73.746681 40.636648, -73.746779 40.636756, -73.746784 40.636873, -73.746652 40.637033, -73.74659 40.637113, -73.746482 40.6372, -73.746454 40.63726, -73.746338 40.637336, -73.746207 40.637405, -73.746139 40.637434, -73.746036 40.637522, -73.745987 40.637537, -73.745967 40.637521, -73.74572 40.637652, -73.745515 40.637782, -73.745455 40.637799, -73.745271 40.637916, -73.745238 40.637962, -73.745194 40.638009, -73.745159 40.638077, -73.745216 40.63817, -73.745255 40.638284, -73.74538 40.638292, -73.745656 40.638135, -73.745511 40.637944, -73.745665 40.637836, -73.745719 40.637824, -73.745998 40.637657, -73.74607 40.637578, -73.746254 40.637545, -73.746351 40.637486, -73.746483 40.63737, -73.746572 40.637271, -73.746652 40.637186, -73.746734 40.637109, -73.746835 40.636993, -73.746894 40.636938, -73.746933 40.637031, -73.747042 40.636932, -73.747051 40.636996, -73.747038 40.637133, -73.747 40.637354, -73.746943 40.637529, -73.746909 40.637626, -73.746875 40.637767, -73.746758 40.637815, -73.746854 40.637936, -73.746803 40.638044, -73.746812 40.638139, -73.74667 40.638238, -73.746612 40.638325, -73.746574 40.638491, -73.746598 40.638614, -73.74654 40.638711, -73.746509 40.638914, -73.746446 40.639087, -73.746401 40.639207, -73.746351 40.639301, -73.746334 40.639395, -73.746392 40.63951, -73.746352 40.639834, -73.746318 40.640019, -73.746269 40.640176, -73.746153 40.640379, -73.746264 40.640487, -73.746348 40.640655, -73.746279 40.64084, -73.746277 40.640944, -73.746359 40.641143, -73.746338 40.641311, -73.746372 40.641523, -73.746508 40.641639, -73.746622 40.6418, -73.746641 40.641989, -73.74672 40.642213, -73.746795 40.642354, -73.746882 40.642452, -73.746956 40.642604, -73.747203 40.642818, -73.74724 40.642963, -73.747271 40.643156, -73.747433 40.643311, -73.747555 40.643399, -73.74761 40.64353, -73.747762 40.643657, -73.747902 40.643855, -73.748062 40.643929, -73.748148 40.644017, -73.74827 40.644151, -73.74835832878735 40.64420795331076, -73.74870164329316 40.644817913530346, -73.748721 40.645015, -73.748897 40.645165, -73.751616 40.647235, -73.74835 40.645358, -73.74612 40.648885, -73.746451 40.650168, -73.745873 40.650436)), ((-73.744177 40.637356, -73.743941 40.637541, -73.743651 40.637769, -73.743295 40.638048, -73.742361 40.638093, -73.744177 40.637356)), ((-73.742361 40.638093, -73.741501 40.63785, -73.741201 40.63759, -73.741187 40.637412, -73.74127 40.637257, -73.742361 40.638093)))",134,6.6
1207,047,018700,36047018700,"POLYGON ((-73.97247 40.696207, -73.971462 40.696187, -73.969399 40.696093, -73.96881 40.693121, -73.969831 40.693135, -73.970859 40.693172, -73.971872 40.69321, -73.972451 40.696112, -73.97247 40.696207))",113,7.7
1208,081,005000,36081005000,"POLYGON ((-73.857669 40.678739, -73.856801 40.67951, -73.854393 40.67966, -73.853924 40.679686, -73.853257 40.679728, -73.852466 40.675584, -73.852482 40.675287, -73.854596 40.675753, -73.856871 40.676455, -73.857669 40.678739))",0,
1209,081,140901,36081140901,"POLYGON ((-73.778312 40.748745, -73.774336 40.74983, -73.77417 40.749878, -73.772082 40.745518, -73.771638 40.744197, -73.772445 40.74392, -73.775759 40.743367, -73.775943 40.743819, -73.778312 40.748745))",42,3.3
1210,005,042600,36005042600,"POLYGON ((-73.850691 40.891303, -73.847181 40.892128, -73.845426 40.892516, -73.843655 40.892906, -73.842788 40.893094, -73.841034 40.893482, -73.840147 40.893677, -73.838407 40.894061, -73.837337 40.893814, -73.836459 40.891516, -73.835549 40.889133, -73.836434 40.888935, -73.838227 40.888644, -73.839773 40.888738, -73.841053 40.888553, -73.841941 40.888418, -73.843765 40.888168, -73.847049 40.887672, -73.845906 40.889741, -73.848742 40.890648, -73.850691 40.891303))",282,3.9
1211,081,118500,36081118500,"POLYGON ((-73.808595 40.761132, -73.80768 40.76096, -73.80584 40.760615, -73.802153 40.759987, -73.80125 40.759828, -73.8003 40.759702, -73.798502 40.759071, -73.795804 40.758091, -73.801402 40.758527, -73.802335 40.7586, -73.804207 40.758747, -73.806073 40.758895, -73.808867 40.759115, -73.808595 40.761132))",56,2.9
1212,081,011200,36081011200,"POLYGON ((-73.842175 40.685354, -73.840769 40.685754, -73.839923 40.685995, -73.83906 40.68624, -73.837278 40.686747, -73.836936 40.686843, -73.835951 40.684844, -73.838078 40.684239, -73.836975 40.681988, -73.837797 40.681671, -73.839529 40.681263, -73.839922 40.681187, -73.841196 40.683351, -73.842175 40.685354))",233,8.8
